Beach Name,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Measurement Timestamp,Battery Life,Measurement ID,Measurement Timestamp Label
Ohio Street Beach,14.9,4.24,,0.187,3,05/26/2017 04:00:00 PM,11.4,OhioStreetBeach201705261600,05/26/2017 4:00 PM
Ohio Street Beach,14.5,4.09,,0.187,3,05/26/2017 05:00:00 PM,11.4,OhioStreetBeach201705261700,05/26/2017 5:00 PM
Ohio Street Beach,14.1,4.03,,0.187,3,05/26/2017 06:00:00 PM,11.4,OhioStreetBeach201705261800,05/26/2017 6:00 PM
Ohio Street Beach,14.1,5.05,,0.187,3,05/26/2017 07:00:00 PM,11.4,OhioStreetBeach201705261900,05/26/2017 7:00 PM
Ohio Street Beach,13.7,5.75,,0.187,3,05/26/2017 08:00:00 PM,11.4,OhioStreetBeach201705262000,05/26/2017 8:00 PM
Ohio Street Beach,13.6,6.25,,0.187,3,05/26/2017 09:00:00 PM,11.4,OhioStreetBeach201705262100,05/26/2017 9:00 PM
Ohio Street Beach,13.6,6.34,,0.187,3,05/26/2017 10:00:00 PM,11.4,OhioStreetBeach201705262200,05/26/2017 10:00 PM
Ohio Street Beach,13.5,6.6,,0.187,3,05/26/2017 11:00:00 PM,11.4,OhioStreetBeach201705262300,05/26/2017 11:00 PM
Ohio Street Beach,13.5,5.04,,0.187,3,05/27/2017 12:00:00 AM,11.4,OhioStreetBeach201705272400,05/27/2017 12:00 AM
Ohio Street Beach,13.5,4.87,,0.187,3,05/27/2017 01:00:00 AM,11.4,OhioStreetBeach201705270100,05/27/2017 1:00 AM
Ohio Street Beach,13.5,4.23,,0.187,3,05/27/2017 02:00:00 AM,11.3,OhioStreetBeach201705270200,05/27/2017 2:00 AM
Ohio Street Beach,13.5,4.75,,0.187,3,05/27/2017 03:00:00 AM,11.4,OhioStreetBeach201705270300,05/27/2017 3:00 AM
Ohio Street Beach,13.5,4.71,,0.187,3,05/27/2017 04:00:00 AM,11.3,OhioStreetBeach201705270400,05/27/2017 4:00 AM
Ohio Street Beach,13.4,5.22,,0.187,3,05/27/2017 05:00:00 AM,11.3,OhioStreetBeach201705270500,05/27/2017 5:00 AM
Ohio Street Beach,13.4,4.86,,0.187,3,05/27/2017 06:00:00 AM,11.3,OhioStreetBeach201705270600,05/27/2017 6:00 AM
Ohio Street Beach,13.4,3.98,,0.187,3,05/27/2017 07:00:00 AM,11.3,OhioStreetBeach201705270700,05/27/2017 7:00 AM
Ohio Street Beach,13.5,3.75,,0.187,3,05/27/2017 08:00:00 AM,11.3,OhioStreetBeach201705270800,05/27/2017 8:00 AM
Ohio Street Beach,13.7,3.33,,0.187,3,05/27/2017 09:00:00 AM,11.3,OhioStreetBeach201705270900,05/27/2017 9:00 AM
Ohio Street Beach,14,3.26,,0.187,3,05/27/2017 10:00:00 AM,11.3,OhioStreetBeach201705271000,05/27/2017 10:00 AM
Ohio Street Beach,14.6,3.21,,0.187,3,05/27/2017 11:00:00 AM,11.3,OhioStreetBeach201705271100,05/27/2017 11:00 AM
Ohio Street Beach,15.2,2.96,,0.187,3,05/27/2017 12:00:00 PM,11.3,OhioStreetBeach201705271200,05/27/2017 12:00 PM
Ohio Street Beach,16.2,3.15,,0.187,3,05/27/2017 01:00:00 PM,11.3,OhioStreetBeach201705271300,05/27/2017 1:00 PM
Ohio Street Beach,16.5,2.83,,0.187,3,05/27/2017 02:00:00 PM,11.3,OhioStreetBeach201705271400,05/27/2017 2:00 PM
Ohio Street Beach,17.2,2.92,,0.187,3,05/27/2017 03:00:00 PM,11.3,OhioStreetBeach201705271500,05/27/2017 3:00 PM
Ohio Street Beach,16.7,3.16,,0.187,3,05/27/2017 04:00:00 PM,11.3,OhioStreetBeach201705271600,05/27/2017 4:00 PM
Ohio Street Beach,17.7,3.52,,0.187,3,05/27/2017 05:00:00 PM,11.3,OhioStreetBeach201705271700,05/27/2017 5:00 PM
Ohio Street Beach,17.2,2.98,,0.187,3,05/27/2017 06:00:00 PM,11.3,OhioStreetBeach201705271800,05/27/2017 6:00 PM
Ohio Street Beach,16.7,2.81,,0.187,3,05/27/2017 07:00:00 PM,11.3,OhioStreetBeach201705271900,05/27/2017 7:00 PM
Ohio Street Beach,15.8,2.76,,0.187,3,05/27/2017 08:00:00 PM,11.3,OhioStreetBeach201705272000,05/27/2017 8:00 PM
Ohio Street Beach,15.4,2.6,,0.187,3,05/27/2017 09:00:00 PM,11.3,OhioStreetBeach201705272100,05/27/2017 9:00 PM
Ohio Street Beach,14.7,2.87,,0.187,3,05/27/2017 10:00:00 PM,11.3,OhioStreetBeach201705272200,05/27/2017 10:00 PM
Ohio Street Beach,14.3,2.86,,0.187,3,05/27/2017 11:00:00 PM,11.3,OhioStreetBeach201705272300,05/27/2017 11:00 PM
Ohio Street Beach,14.3,2.87,,0.187,3,05/28/2017 12:00:00 AM,11.3,OhioStreetBeach201705282400,05/28/2017 12:00 AM
Ohio Street Beach,13.8,2.66,,0.187,3,05/28/2017 03:00:00 AM,11.3,OhioStreetBeach201705280300,05/28/2017 3:00 AM
Ohio Street Beach,13.7,2.7,,0.187,3,05/28/2017 04:00:00 AM,11.3,OhioStreetBeach201705280400,05/28/2017 4:00 AM
Ohio Street Beach,13.7,2.78,,0.187,3,05/28/2017 05:00:00 AM,11.3,OhioStreetBeach201705280500,05/28/2017 5:00 AM
Ohio Street Beach,13.6,2.53,,0.187,3,05/28/2017 06:00:00 AM,11.3,OhioStreetBeach201705280600,05/28/2017 6:00 AM
Ohio Street Beach,13.7,2.78,,0.187,3,05/28/2017 07:00:00 AM,11.3,OhioStreetBeach201705280700,05/28/2017 7:00 AM
Ohio Street Beach,13.9,2.55,,0.187,3,05/28/2017 08:00:00 AM,11.3,OhioStreetBeach201705280800,05/28/2017 8:00 AM
Ohio Street Beach,14,2.58,,0.187,3,05/28/2017 09:00:00 AM,11.3,OhioStreetBeach201705280900,05/28/2017 9:00 AM
Ohio Street Beach,14.4,2.25,,0.187,3,05/28/2017 10:00:00 AM,11.3,OhioStreetBeach201705281000,05/28/2017 10:00 AM
Ohio Street Beach,14.7,2.37,,0.187,3,05/28/2017 11:00:00 AM,11.3,OhioStreetBeach201705281100,05/28/2017 11:00 AM
Ohio Street Beach,14.8,2.19,,0.187,3,05/28/2017 12:00:00 PM,11.3,OhioStreetBeach201705281200,05/28/2017 12:00 PM
Ohio Street Beach,15.1,2.25,,0.187,3,05/28/2017 01:00:00 PM,11.3,OhioStreetBeach201705281300,05/28/2017 1:00 PM
Ohio Street Beach,14.9,2.27,,0.187,3,05/28/2017 02:00:00 PM,11.3,OhioStreetBeach201705281400,05/28/2017 2:00 PM
Ohio Street Beach,15.2,2.18,,0.187,3,05/28/2017 03:00:00 PM,11.3,OhioStreetBeach201705281500,05/28/2017 3:00 PM
Ohio Street Beach,16.1,2.43,,0.187,3,05/28/2017 04:00:00 PM,11.3,OhioStreetBeach201705281600,05/28/2017 4:00 PM
Ohio Street Beach,16.3,2.48,,0.187,3,05/28/2017 05:00:00 PM,11.3,OhioStreetBeach201705281700,05/28/2017 5:00 PM
Ohio Street Beach,15.6,2.36,,0.187,3,05/28/2017 06:00:00 PM,11.3,OhioStreetBeach201705281800,05/28/2017 6:00 PM
Ohio Street Beach,15.1,2.28,,0.187,3,05/28/2017 07:00:00 PM,11.3,OhioStreetBeach201705281900,05/28/2017 7:00 PM
Ohio Street Beach,14.7,2.23,,0.187,3,05/28/2017 08:00:00 PM,11.3,OhioStreetBeach201705282000,05/28/2017 8:00 PM
Ohio Street Beach,14.6,2.24,,0.187,3,05/28/2017 09:00:00 PM,11.3,OhioStreetBeach201705282100,05/28/2017 9:00 PM
Ohio Street Beach,14.5,2.15,,0.187,3,05/28/2017 10:00:00 PM,11.3,OhioStreetBeach201705282200,05/28/2017 10:00 PM
Ohio Street Beach,14.4,2.11,,0.187,3,05/28/2017 11:00:00 PM,11.3,OhioStreetBeach201705282300,05/28/2017 11:00 PM
Ohio Street Beach,14.3,2.01,,0.187,3,05/29/2017 12:00:00 AM,11.3,OhioStreetBeach201705292400,05/29/2017 12:00 AM
Ohio Street Beach,14.3,2.01,,0.187,3,05/29/2017 01:00:00 AM,11.2,OhioStreetBeach201705290100,05/29/2017 1:00 AM
Ohio Street Beach,14.3,2,,0.187,3,05/29/2017 02:00:00 AM,11.3,OhioStreetBeach201705290200,05/29/2017 2:00 AM
Ohio Street Beach,14.3,1.98,,0.187,3,05/29/2017 03:00:00 AM,11.2,OhioStreetBeach201705290300,05/29/2017 3:00 AM
Ohio Street Beach,14.3,1.87,,0.187,3,05/29/2017 04:00:00 AM,11.2,OhioStreetBeach201705290400,05/29/2017 4:00 AM
Ohio Street Beach,14.3,1.79,,0.187,3,05/29/2017 05:00:00 AM,11.2,OhioStreetBeach201705290500,05/29/2017 5:00 AM
Ohio Street Beach,14.3,1.7,,0.187,3,05/29/2017 06:00:00 AM,11.2,OhioStreetBeach201705290600,05/29/2017 6:00 AM
Ohio Street Beach,14.4,1.82,,0.187,3,05/29/2017 07:00:00 AM,11.2,OhioStreetBeach201705290700,05/29/2017 7:00 AM
Ohio Street Beach,14.6,1.7,,0.187,3,05/29/2017 08:00:00 AM,11.2,OhioStreetBeach201705290800,05/29/2017 8:00 AM
Ohio Street Beach,14.9,1.62,,0.187,3,05/29/2017 09:00:00 AM,11.2,OhioStreetBeach201705290900,05/29/2017 9:00 AM
Ohio Street Beach,16.1,1.77,,0.187,3,05/29/2017 10:00:00 AM,11.2,OhioStreetBeach201705291000,05/29/2017 10:00 AM
Ohio Street Beach,16,1.68,,0.187,3,05/29/2017 11:00:00 AM,11.2,OhioStreetBeach201705291100,05/29/2017 11:00 AM
Ohio Street Beach,16.5,1.65,,0.187,3,05/29/2017 12:00:00 PM,11.2,OhioStreetBeach201705291200,05/29/2017 12:00 PM
Ohio Street Beach,17.3,1.68,,0.187,3,05/29/2017 01:00:00 PM,11.2,OhioStreetBeach201705291300,05/29/2017 1:00 PM
Ohio Street Beach,17,1.63,,0.187,3,05/29/2017 02:00:00 PM,11.2,OhioStreetBeach201705291400,05/29/2017 2:00 PM
Ohio Street Beach,17.6,1.88,,0.187,3,05/29/2017 03:00:00 PM,11.2,OhioStreetBeach201705291500,05/29/2017 3:00 PM
Ohio Street Beach,17.4,1.75,,0.187,3,05/29/2017 04:00:00 PM,11.2,OhioStreetBeach201705291600,05/29/2017 4:00 PM
Ohio Street Beach,17.5,1.74,,0.187,3,05/29/2017 05:00:00 PM,11.2,OhioStreetBeach201705291700,05/29/2017 5:00 PM
Ohio Street Beach,17.5,1.75,,0.187,3,05/29/2017 06:00:00 PM,11.2,OhioStreetBeach201705291800,05/29/2017 6:00 PM
Ohio Street Beach,17.4,1.61,,0.187,3,05/29/2017 07:00:00 PM,11.2,OhioStreetBeach201705291900,05/29/2017 7:00 PM
Ohio Street Beach,17.2,1.56,,0.187,3,05/29/2017 08:00:00 PM,11.2,OhioStreetBeach201705292000,05/29/2017 8:00 PM
Ohio Street Beach,17.1,1.56,,0.187,3,05/29/2017 09:00:00 PM,11.2,OhioStreetBeach201705292100,05/29/2017 9:00 PM
Ohio Street Beach,16.9,1.56,,0.187,3,05/29/2017 10:00:00 PM,11.2,OhioStreetBeach201705292200,05/29/2017 10:00 PM
Ohio Street Beach,16.7,1.61,,0.187,3,05/29/2017 11:00:00 PM,11.2,OhioStreetBeach201705292300,05/29/2017 11:00 PM
Ohio Street Beach,16.3,1.48,,0.187,3,05/30/2017 12:00:00 AM,11.2,OhioStreetBeach201705302400,05/30/2017 12:00 AM
Ohio Street Beach,16.1,1.52,,0.187,3,05/30/2017 01:00:00 AM,11.2,OhioStreetBeach201705300100,05/30/2017 1:00 AM
Ohio Street Beach,16,1.51,,0.187,3,05/30/2017 02:00:00 AM,11.2,OhioStreetBeach201705300200,05/30/2017 2:00 AM
Ohio Street Beach,15.9,1.57,,0.187,3,05/30/2017 03:00:00 AM,11.2,OhioStreetBeach201705300300,05/30/2017 3:00 AM
Ohio Street Beach,15.8,1.63,,0.187,3,05/30/2017 04:00:00 AM,11.2,OhioStreetBeach201705300400,05/30/2017 4:00 AM
Ohio Street Beach,15.5,1.63,,0.187,3,05/30/2017 05:00:00 AM,11.2,OhioStreetBeach201705300500,05/30/2017 5:00 AM
Ohio Street Beach,15.5,1.47,,0.187,3,05/30/2017 06:00:00 AM,11.2,OhioStreetBeach201705300600,05/30/2017 6:00 AM
Ohio Street Beach,15.4,1.49,,0.187,3,05/30/2017 07:00:00 AM,11.2,OhioStreetBeach201705300700,05/30/2017 7:00 AM
Ohio Street Beach,15.5,1.61,,0.187,3,05/30/2017 08:00:00 AM,11.2,OhioStreetBeach201705300800,05/30/2017 8:00 AM
Ohio Street Beach,15.7,1.5,,0.187,3,05/30/2017 09:00:00 AM,11.2,OhioStreetBeach201705300900,05/30/2017 9:00 AM
Ohio Street Beach,16.1,1.47,,0.187,3,05/30/2017 10:00:00 AM,11.2,OhioStreetBeach201705301000,05/30/2017 10:00 AM
Ohio Street Beach,16.5,1.5,,0.187,3,05/30/2017 11:00:00 AM,11.2,OhioStreetBeach201705301100,05/30/2017 11:00 AM
Ohio Street Beach,17.1,1.44,,0.187,3,05/30/2017 12:00:00 PM,11.2,OhioStreetBeach201705301200,05/30/2017 12:00 PM
Ohio Street Beach,16.8,1.37,,0.187,3,05/30/2017 01:00:00 PM,11.2,OhioStreetBeach201705301300,05/30/2017 1:00 PM
Ohio Street Beach,17.1,1.45,,0.187,3,05/30/2017 02:00:00 PM,11.2,OhioStreetBeach201705301400,05/30/2017 2:00 PM
Ohio Street Beach,16.9,1.39,,0.187,3,05/30/2017 03:00:00 PM,11.2,OhioStreetBeach201705301500,05/30/2017 3:00 PM
Ohio Street Beach,17,1.31,,0.187,3,05/30/2017 04:00:00 PM,11.2,OhioStreetBeach201705301600,05/30/2017 4:00 PM
Ohio Street Beach,17.2,1.34,,0.187,3,05/30/2017 05:00:00 PM,11.2,OhioStreetBeach201705301700,05/30/2017 5:00 PM
Ohio Street Beach,17.1,1.32,,0.187,3,05/30/2017 06:00:00 PM,11.2,OhioStreetBeach201705301800,05/30/2017 6:00 PM
Ohio Street Beach,17,1.31,,0.187,3,05/30/2017 07:00:00 PM,11.2,OhioStreetBeach201705301900,05/30/2017 7:00 PM
Ohio Street Beach,16.6,1.35,,0.187,3,05/30/2017 08:00:00 PM,10.8,OhioStreetBeach201705302000,05/30/2017 8:00 PM
Ohio Street Beach,16.6,1.32,,0.187,3,05/30/2017 09:00:00 PM,11.2,OhioStreetBeach201705302100,05/30/2017 9:00 PM
Ohio Street Beach,16.6,1.33,,0.187,3,05/30/2017 10:00:00 PM,11.1,OhioStreetBeach201705302200,05/30/2017 10:00 PM
Ohio Street Beach,16.3,1.52,,0.187,3,05/30/2017 11:00:00 PM,11.2,OhioStreetBeach201705302300,05/30/2017 11:00 PM
Ohio Street Beach,16.1,1.36,,0.187,3,05/31/2017 12:00:00 AM,11.2,OhioStreetBeach201705312400,05/31/2017 12:00 AM
Ohio Street Beach,15.7,1.29,,0.187,3,05/31/2017 01:00:00 AM,11.1,OhioStreetBeach201705310100,05/31/2017 1:00 AM
Ohio Street Beach,15.6,1.36,,0.187,3,05/31/2017 02:00:00 AM,11.1,OhioStreetBeach201705310200,05/31/2017 2:00 AM
Ohio Street Beach,15.6,1.32,,0.187,3,05/31/2017 03:00:00 AM,11.1,OhioStreetBeach201705310300,05/31/2017 3:00 AM
Ohio Street Beach,15.5,1.29,,0.187,3,05/31/2017 04:00:00 AM,11.1,OhioStreetBeach201705310400,05/31/2017 4:00 AM
Ohio Street Beach,15.3,1.21,,0.187,3,05/31/2017 05:00:00 AM,11.1,OhioStreetBeach201705310500,05/31/2017 5:00 AM
Ohio Street Beach,15.2,1.25,,0.187,3,05/31/2017 06:00:00 AM,11.1,OhioStreetBeach201705310600,05/31/2017 6:00 AM
Ohio Street Beach,15.2,1.22,,0.187,3,05/31/2017 07:00:00 AM,11.1,OhioStreetBeach201705310700,05/31/2017 7:00 AM
Ohio Street Beach,15.3,1.24,,0.187,3,05/31/2017 08:00:00 AM,11.1,OhioStreetBeach201705310800,05/31/2017 8:00 AM
Ohio Street Beach,15.5,1.24,,0.187,3,05/31/2017 09:00:00 AM,11.1,OhioStreetBeach201705310900,05/31/2017 9:00 AM
Ohio Street Beach,15.8,1.18,,0.187,3,05/31/2017 10:00:00 AM,11.1,OhioStreetBeach201705311000,05/31/2017 10:00 AM
Ohio Street Beach,16.2,1.14,,0.187,3,05/31/2017 11:00:00 AM,11.1,OhioStreetBeach201705311100,05/31/2017 11:00 AM
Ohio Street Beach,16.6,1.2,,0.187,3,05/31/2017 12:00:00 PM,11.1,OhioStreetBeach201705311200,05/31/2017 12:00 PM
Ohio Street Beach,16.7,1.17,,0.187,3,05/31/2017 01:00:00 PM,11.1,OhioStreetBeach201705311300,05/31/2017 1:00 PM
Ohio Street Beach,17.3,1.16,,0.187,3,05/31/2017 02:00:00 PM,11.1,OhioStreetBeach201705311400,05/31/2017 2:00 PM
Ohio Street Beach,17.9,1.17,,0.187,3,05/31/2017 03:00:00 PM,11.1,OhioStreetBeach201705311500,05/31/2017 3:00 PM
Ohio Street Beach,17.6,1.2,,0.187,3,05/31/2017 04:00:00 PM,11.1,OhioStreetBeach201705311600,05/31/2017 4:00 PM
Ohio Street Beach,18.8,1.49,,0.187,3,05/31/2017 05:00:00 PM,11.1,OhioStreetBeach201705311700,05/31/2017 5:00 PM
Ohio Street Beach,18.8,1.57,,0.187,3,05/31/2017 06:00:00 PM,11.1,OhioStreetBeach201705311800,05/31/2017 6:00 PM
Ohio Street Beach,17.6,1.76,,0.187,3,05/31/2017 07:00:00 PM,11.1,OhioStreetBeach201705311900,05/31/2017 7:00 PM
Ohio Street Beach,16.6,1.26,,0.187,3,05/31/2017 08:00:00 PM,11.1,OhioStreetBeach201705312000,05/31/2017 8:00 PM
Ohio Street Beach,16.1,1.05,,0.187,3,05/31/2017 09:00:00 PM,11.1,OhioStreetBeach201705312100,05/31/2017 9:00 PM
Ohio Street Beach,15.7,1.12,,0.187,3,05/31/2017 10:00:00 PM,11.1,OhioStreetBeach201705312200,05/31/2017 10:00 PM
Ohio Street Beach,15.5,1.09,,0.187,3,05/31/2017 11:00:00 PM,11.1,OhioStreetBeach201705312300,05/31/2017 11:00 PM
Ohio Street Beach,15.2,1.02,,0.187,3,06/01/2017 12:00:00 AM,11.1,OhioStreetBeach201706012400,06/01/2017 12:00 AM
Ohio Street Beach,15.1,1.12,,0.187,3,06/01/2017 01:00:00 AM,11.1,OhioStreetBeach201706010100,06/01/2017 1:00 AM
Ohio Street Beach,15,1.06,,0.187,3,06/01/2017 02:00:00 AM,11.1,OhioStreetBeach201706010200,06/01/2017 2:00 AM
Ohio Street Beach,14.9,1.05,,0.187,3,06/01/2017 03:00:00 AM,11.1,OhioStreetBeach201706010300,06/01/2017 3:00 AM
Ohio Street Beach,14.9,0.99,,0.187,3,06/01/2017 04:00:00 AM,11.1,OhioStreetBeach201706010400,06/01/2017 4:00 AM
Ohio Street Beach,14.8,0.96,,0.187,3,06/01/2017 05:00:00 AM,11.1,OhioStreetBeach201706010500,06/01/2017 5:00 AM
Ohio Street Beach,14.7,0.94,,0.187,3,06/01/2017 06:00:00 AM,11.1,OhioStreetBeach201706010600,06/01/2017 6:00 AM
Ohio Street Beach,14.8,0.92,,0.187,3,06/01/2017 07:00:00 AM,11,OhioStreetBeach201706010700,06/01/2017 7:00 AM
Ohio Street Beach,14.9,0.87,,0.187,3,06/01/2017 08:00:00 AM,11,OhioStreetBeach201706010800,06/01/2017 8:00 AM
Ohio Street Beach,15,0.85,,0.187,3,06/01/2017 09:00:00 AM,11,OhioStreetBeach201706010900,06/01/2017 9:00 AM
Ohio Street Beach,15.4,0.82,,0.187,3,06/01/2017 10:00:00 AM,11,OhioStreetBeach201706011000,06/01/2017 10:00 AM
Ohio Street Beach,16,0.79,,0.187,3,06/01/2017 11:00:00 AM,11,OhioStreetBeach201706011100,06/01/2017 11:00 AM
Ohio Street Beach,16.5,0.96,,0.187,3,06/01/2017 12:00:00 PM,11,OhioStreetBeach201706011200,06/01/2017 12:00 PM
Ohio Street Beach,17.2,0.85,,0.187,3,06/01/2017 01:00:00 PM,11,OhioStreetBeach201706011300,06/01/2017 1:00 PM
Ohio Street Beach,18.7,1.12,,0.187,3,06/01/2017 02:00:00 PM,11,OhioStreetBeach201706011400,06/01/2017 2:00 PM
Ohio Street Beach,17.1,0.9,,0.187,3,06/01/2017 03:00:00 PM,11,OhioStreetBeach201706011500,06/01/2017 3:00 PM
Ohio Street Beach,16.9,0.95,,0.187,3,06/01/2017 04:00:00 PM,11,OhioStreetBeach201706011600,06/01/2017 4:00 PM
Ohio Street Beach,16.5,1.04,,0.187,3,06/01/2017 05:00:00 PM,11,OhioStreetBeach201706011700,06/01/2017 5:00 PM
Ohio Street Beach,15.9,0.86,,0.187,3,06/01/2017 06:00:00 PM,11,OhioStreetBeach201706011800,06/01/2017 6:00 PM
Ohio Street Beach,15.5,0.88,,0.187,3,06/01/2017 07:00:00 PM,11,OhioStreetBeach201706011900,06/01/2017 7:00 PM
Ohio Street Beach,15.4,0.92,,0.187,3,06/01/2017 08:00:00 PM,11,OhioStreetBeach201706012000,06/01/2017 8:00 PM
Ohio Street Beach,15.2,0.85,,0.187,3,06/01/2017 09:00:00 PM,11,OhioStreetBeach201706012100,06/01/2017 9:00 PM
Ohio Street Beach,15.2,0.9,,0.187,3,06/01/2017 10:00:00 PM,11,OhioStreetBeach201706012200,06/01/2017 10:00 PM
Ohio Street Beach,15.1,0.9,,0.187,3,06/01/2017 11:00:00 PM,10.7,OhioStreetBeach201706012300,06/01/2017 11:00 PM
Ohio Street Beach,15,0.89,,0.187,3,06/02/2017 12:00:00 AM,11,OhioStreetBeach201706022400,06/02/2017 12:00 AM
Ohio Street Beach,15,0.91,,0.187,3,06/02/2017 01:00:00 AM,11,OhioStreetBeach201706020100,06/02/2017 1:00 AM
Ohio Street Beach,15,1.13,,0.187,3,06/02/2017 02:00:00 AM,11,OhioStreetBeach201706020200,06/02/2017 2:00 AM
Ohio Street Beach,15,0.91,,0.187,3,06/02/2017 03:00:00 AM,11,OhioStreetBeach201706020300,06/02/2017 3:00 AM
Ohio Street Beach,15,0.86,,0.187,3,06/02/2017 04:00:00 AM,11,OhioStreetBeach201706020400,06/02/2017 4:00 AM
Ohio Street Beach,15,0.84,,0.187,3,06/02/2017 05:00:00 AM,11,OhioStreetBeach201706020500,06/02/2017 5:00 AM
Ohio Street Beach,14.9,0.91,,0.187,3,06/02/2017 06:00:00 AM,11,OhioStreetBeach201706020600,06/02/2017 6:00 AM
Ohio Street Beach,15,0.89,,0.187,3,06/02/2017 07:00:00 AM,11,OhioStreetBeach201706020700,06/02/2017 7:00 AM
Ohio Street Beach,15.1,0.93,,0.187,3,06/02/2017 08:00:00 AM,11,OhioStreetBeach201706020800,06/02/2017 8:00 AM
Ohio Street Beach,15.3,0.83,,0.187,3,06/02/2017 09:00:00 AM,11,OhioStreetBeach201706020900,06/02/2017 9:00 AM
Ohio Street Beach,15.9,1.02,,0.187,3,06/02/2017 10:00:00 AM,11,OhioStreetBeach201706021000,06/02/2017 10:00 AM
Ohio Street Beach,15.9,0.86,,0.187,3,06/02/2017 11:00:00 AM,11,OhioStreetBeach201706021100,06/02/2017 11:00 AM
Ohio Street Beach,16,1.11,,0.187,3,06/02/2017 12:00:00 PM,11,OhioStreetBeach201706021200,06/02/2017 12:00 PM
Ohio Street Beach,16.1,1.04,,0.187,3,06/02/2017 01:00:00 PM,11,OhioStreetBeach201706021300,06/02/2017 1:00 PM
Ohio Street Beach,16.4,1.14,,0.187,3,06/02/2017 02:00:00 PM,11,OhioStreetBeach201706021400,06/02/2017 2:00 PM
Ohio Street Beach,16.6,1.29,,0.187,3,06/02/2017 03:00:00 PM,11,OhioStreetBeach201706021500,06/02/2017 3:00 PM
Ohio Street Beach,16.6,1.3,,0.187,3,06/02/2017 04:00:00 PM,11,OhioStreetBeach201706021600,06/02/2017 4:00 PM
Ohio Street Beach,16.3,1.29,,0.187,3,06/02/2017 05:00:00 PM,11,OhioStreetBeach201706021700,06/02/2017 5:00 PM
Ohio Street Beach,16.1,1.38,,0.187,3,06/02/2017 06:00:00 PM,11,OhioStreetBeach201706021800,06/02/2017 6:00 PM
Ohio Street Beach,15.8,1.37,,0.187,3,06/02/2017 07:00:00 PM,11,OhioStreetBeach201706021900,06/02/2017 7:00 PM
Ohio Street Beach,15.7,1.2,,0.187,3,06/02/2017 08:00:00 PM,11,OhioStreetBeach201706022000,06/02/2017 8:00 PM
Ohio Street Beach,15.7,1.13,,0.187,3,06/02/2017 09:00:00 PM,11,OhioStreetBeach201706022100,06/02/2017 9:00 PM
Ohio Street Beach,15.6,1.08,,0.187,3,06/02/2017 10:00:00 PM,11,OhioStreetBeach201706022200,06/02/2017 10:00 PM
Ohio Street Beach,15.6,1.1,,0.187,3,06/02/2017 11:00:00 PM,11,OhioStreetBeach201706022300,06/02/2017 11:00 PM
Ohio Street Beach,15.6,1.05,,0.187,3,06/03/2017 12:00:00 AM,11,OhioStreetBeach201706032400,06/03/2017 12:00 AM
Ohio Street Beach,15.5,1.01,,0.187,3,06/03/2017 01:00:00 AM,11,OhioStreetBeach201706030100,06/03/2017 1:00 AM
Ohio Street Beach,15.5,1.09,,0.187,3,06/03/2017 02:00:00 AM,11,OhioStreetBeach201706030200,06/03/2017 2:00 AM
Ohio Street Beach,15.4,1.17,,0.187,3,06/03/2017 03:00:00 AM,11,OhioStreetBeach201706030300,06/03/2017 3:00 AM
Ohio Street Beach,15.4,1.18,,0.187,3,06/03/2017 04:00:00 AM,11,OhioStreetBeach201706030400,06/03/2017 4:00 AM
Ohio Street Beach,15.4,1.05,,0.187,3,06/03/2017 05:00:00 AM,11,OhioStreetBeach201706030500,06/03/2017 5:00 AM
Ohio Street Beach,15.4,0.97,,0.187,3,06/03/2017 06:00:00 AM,11,OhioStreetBeach201706030600,06/03/2017 6:00 AM
Ohio Street Beach,15.5,0.87,,0.187,3,06/03/2017 07:00:00 AM,11,OhioStreetBeach201706030700,06/03/2017 7:00 AM
Ohio Street Beach,15.7,0.85,,0.187,3,06/03/2017 08:00:00 AM,10.9,OhioStreetBeach201706030800,06/03/2017 8:00 AM
Ohio Street Beach,15.9,0.92,,0.187,3,06/03/2017 09:00:00 AM,10.9,OhioStreetBeach201706030900,06/03/2017 9:00 AM
Ohio Street Beach,16.5,0.78,,0.187,3,06/03/2017 10:00:00 AM,10.9,OhioStreetBeach201706031000,06/03/2017 10:00 AM
Ohio Street Beach,16.8,0.84,,0.187,3,06/03/2017 11:00:00 AM,10.9,OhioStreetBeach201706031100,06/03/2017 11:00 AM
Ohio Street Beach,17.2,0.77,,0.187,3,06/03/2017 12:00:00 PM,10.9,OhioStreetBeach201706031200,06/03/2017 12:00 PM
Ohio Street Beach,17.5,0.72,,0.187,3,06/03/2017 01:00:00 PM,10.9,OhioStreetBeach201706031300,06/03/2017 1:00 PM
Ohio Street Beach,18.5,1.18,,0.187,3,06/03/2017 02:00:00 PM,11,OhioStreetBeach201706031400,06/03/2017 2:00 PM
Ohio Street Beach,18.2,1.01,,0.187,3,06/03/2017 03:00:00 PM,10.9,OhioStreetBeach201706031500,06/03/2017 3:00 PM
Ohio Street Beach,18.4,1.25,,0.187,3,06/03/2017 04:00:00 PM,10.9,OhioStreetBeach201706031600,06/03/2017 4:00 PM
Ohio Street Beach,17.5,0.97,,0.187,3,06/03/2017 05:00:00 PM,10.9,OhioStreetBeach201706031700,06/03/2017 5:00 PM
